271	0	src/test/java/org/java_websocket/misc/OpeningHandshakeRejectionTest.java
42	0	src/test/java/org/java_websocket/protocols/AllProtocolTests.java
633	0	src/test/java/org/java_websocket/protocols/ProtocolHandshakeRejectionTest.java
114	0	src/test/java/org/java_websocket/protocols/ProtocolTest.java
43	0	src/test/java/org/java_websocket/server/AllServerTests.java
172	0	src/test/java/org/java_websocket/server/CustomSSLWebSocketServerFactoryTest.java
142	0	src/test/java/org/java_websocket/server/DefaultSSLWebSocketServerFactoryTest.java
99	0	src/test/java/org/java_websocket/server/DefaultWebSocketServerFactoryTest.java
137	0	src/test/java/org/java_websocket/server/SSLParametersWebSocketServerFactoryTest.java
244	0	src/test/java/org/java_websocket/server/WebSocketServerTest.java
128	0	src/test/java/org/java_websocket/util/Base64Test.java
134	0	src/test/java/org/java_websocket/util/ByteBufferUtilsTest.java
79	0	src/test/java/org/java_websocket/util/CharsetfunctionsTest.java
56	0	src/test/java/org/java_websocket/util/KeyUtils.java
93	0	src/test/java/org/java_websocket/util/SSLContextUtil.java
44	0	src/test/java/org/java_websocket/util/SocketUtil.java
97	0	src/test/java/org/java_websocket/util/ThreadCheck.java
26	0	src/test/resources/org/java_websocket/AutobahnClient.feature
